Semester;AnkerID (veranstid);Veranstaltungstitel;Abschluss;AbschlussTxT;Studiengang;StudiengangTxT;Vertiefung;Schwerpunkt;SchwerpunktTxt;KzFa;KzFaTxt;PO-Version;Porgnr;Pordnr;Prüfungsnr.;Prüfungstext
20252;1081465;Sprachmittlung 2;32;Lehramt Mittelschule (modularisiert);008;Englische Philologie;---;U1;;U;Unterrichtsfach;2010;10223850;6020846;10902;Sprachmittlung 2
20252;1081465;Sprachmittlung 2;33;Lehramt Realschule (modularisiert);008;Englische Philologie;---;00;;E;Erweiterungsfach;2010;10223854;6037459;10901;Sprachmittlung 2
20252;1081465;Sprachmittlung 2;33;Lehramt Realschule (modularisiert);008;Englische Philologie;---;U2;;U;Unterrichtsfach;2010;10223857;6022090;10901;Sprachmittlung 2
20252;1081465;Sprachmittlung 2;35;Lehramt Gymnasium (modularisiert);008;Englische Philologie;---;00;;E;Erweiterungsfach;2010;10223853;6037539;11003;Sprachmittlung 2
20252;1081465;Sprachmittlung 2;35;Lehramt Gymnasium (modularisiert);008;Englische Philologie;---;U3;;U;Unterrichtsfach;2010;10223852;6022016;11003;Sprachmittlung 2
20252;1081465;Sprachmittlung 2;36;Lehramt für Sonderpädagogik GS (modularisiert / 1 Unterrichtsfach);008;Englische Philologie;---;00;;E;Erweiterungsfach;2010;10223856;6037624;10802;Sprachmittlung 2
20252;1081465;Sprachmittlung 2;38;Lehramt für Sonderpädagogik MS (modularisiert / 1 Unterrichtsfach);008;Englische Philologie;---;00;;E;Erweiterungsfach;2010;10223849;6037699;10902;Sprachmittlung 2
20252;1081498;Feminist Utopias;31;Lehramt Grundschule (modularisiert);008;Englische Philologie;---;00;;E;Erweiterungsfach;2010;10223183;6037308;10902;Übung zur Literaturwissenschaft
20252;1081498;Feminist Utopias;31;Lehramt Grundschule (modularisiert);008;Englische Philologie;---;00;;E;Erweiterungsfach;2010;10223200;6037311;20101;Lektürekurs zur Literaturwissenschaft
20252;1081498;Feminist Utopias;31;Lehramt Grundschule (modularisiert);008;Englische Philologie;---;U1;;U;Unterrichtsfach;2010;10223184;6020384;10902;Übung zur Literaturwissenschaft
20252;1081498;Feminist Utopias;31;Lehramt Grundschule (modularisiert);008;Englische Philologie;---;U1;;U;Unterrichtsfach;2010;10223185;6020387;20101;Lektürekurs zur Literaturwissenschaft
20252;1081498;Feminist Utopias;32;Lehramt Mittelschule (modularisiert);008;Englische Philologie;---;00;;E;Erweiterungsfach;2010;10223186;6037384;10903;Übung zur Literaturwissenschaft
20252;1081498;Feminist Utopias;32;Lehramt Mittelschule (modularisiert);008;Englische Philologie;---;00;;E;Erweiterungsfach;2010;10223199;6037387;20101;Lektürekurs zur Literaturwissenschaft
20252;1081498;Feminist Utopias;32;Lehramt Mittelschule (modularisiert);008;Englische Philologie;---;U1;;U;Unterrichtsfach;2010;10223187;6020847;10903;Übung zur Literaturwissenschaft
20252;1081498;Feminist Utopias;32;Lehramt Mittelschule (modularisiert);008;Englische Philologie;---;U1;;U;Unterrichtsfach;2010;10223188;6020850;20101;Lektürekurs zur Literaturwissenschaft
20252;1081498;Feminist Utopias;33;Lehramt Realschule (modularisiert);008;Englische Philologie;---;00;;E;Erweiterungsfach;2010;10223189;6037446;10502;Übung zur Literaturwissenschaft
20252;1081498;Feminist Utopias;33;Lehramt Realschule (modularisiert);008;Englische Philologie;---;00;;E;Erweiterungsfach;2010;10223197;6037463;20101;Lektürekurs zur englischen Literaturwissenschaft
20252;1081498;Feminist Utopias;33;Lehramt Realschule (modularisiert);008;Englische Philologie;---;U2;;U;Unterrichtsfach;2010;10223190;6022077;10502;Übung zur Literaturwissenschaft
20252;1081498;Feminist Utopias;33;Lehramt Realschule (modularisiert);008;Englische Philologie;---;U2;;U;Unterrichtsfach;2010;10223191;6022094;20101;Lektürekurs zur englischen Literaturwissenschaft
20252;1081498;Feminist Utopias;35;Lehramt Gymnasium (modularisiert);008;Englische Philologie;---;00;;E;Erweiterungsfach;2010;10223180;6037520;10502;Lektürekurs zur englischen Literaturwissenschaft
20252;1081498;Feminist Utopias;35;Lehramt Gymnasium (modularisiert);008;Englische Philologie;---;00;;E;Erweiterungsfach;2010;10223201;6037551;20101;Übung zur Literaturwissenschaft
20252;1081498;Feminist Utopias;35;Lehramt Gymnasium (modularisiert);008;Englische Philologie;---;U3;;U;Unterrichtsfach;2010;10223181;6021996;10502;Lektürekurs zur englischen Literaturwissenschaft
20252;1081498;Feminist Utopias;35;Lehramt Gymnasium (modularisiert);008;Englische Philologie;---;U3;;U;Unterrichtsfach;2010;10223195;6022025;20101;Übung zur Literaturwissenschaft
20252;1081498;Feminist Utopias;36;Lehramt für Sonderpädagogik GS (modularisiert / 1 Unterrichtsfach);008;Englische Philologie;---;00;;E;Erweiterungsfach;2010;10223192;6037627;10902;Übung zur Literaturwissenschaft
20252;1081498;Feminist Utopias;36;Lehramt für Sonderpädagogik GS (modularisiert / 1 Unterrichtsfach);008;Englische Philologie;---;00;;E;Erweiterungsfach;2010;10223196;6037630;20101;Lektürekurs zur Literaturwissenschaft
20252;1081498;Feminist Utopias;38;Lehramt für Sonderpädagogik MS (modularisiert / 1 Unterrichtsfach);008;Englische Philologie;---;00;;E;Erweiterungsfach;2010;10223193;6037700;10903;Übung zur Literaturwissenschaft
20252;1081498;Feminist Utopias;38;Lehramt für Sonderpädagogik MS (modularisiert / 1 Unterrichtsfach);008;Englische Philologie;---;00;;E;Erweiterungsfach;2010;10223198;6037703;20101;Lektürekurs zur Literaturwissenschaft
20252;1081498;Feminist Utopias;83;Bachelor;008;Englische Philologie;---;T1;;N;Nebenfach;2010;10223182;6018107;10304;Übung zur Literaturwissenschaft
20252;1081530;Sprachwissenschaft für das Examen Englisch als Unterrichtsfach;31;Lehramt Grundschule (modularisiert);008;Englische Philologie;---;00;;E;Erweiterungsfach;2010;10224005;6037324;20599;Modulprüfung zum Modul: Ergänzungsmodul Sprachwissenschaft 2
20252;1081530;Sprachwissenschaft für das Examen Englisch als Unterrichtsfach;31;Lehramt Grundschule (modularisiert);008;Englische Philologie;---;00;;E;Erweiterungsfach;2010;10224009;6037315;20202;Examenskurs Sprachwissenschaft
